invoice_no,customer_id,gender,age,category,quantity,price,payment_method,invoice_date,total_sales
I277697,C107988,Female,68,Souvenir,4,46.92,Debit Card,2021-10-03,187.68
I414746,C137977,Female,26,Food & Beverage,2,10.46,Credit Card,2021-01-07,20.92
I766507,C227475,Male,59,Clothing,5,1500.4,Cash,2022-10-21,7502.0
I297296,C178652,Male,41,Toys,3,107.52,Cash,2021-01-04,322.56
I869574,C278516,Male,58,Souvenir,2,23.46,Credit Card,2022-10-17,46.92
I145261,C223516,Female,19,Food & Beverage,2,10.46,Cash,2022-04-10,20.92
I815685,C149041,Male,56,Cosmetics,3,121.98,Cash,2022-06-24,365.94
I983784,C273398,Female,32,Cosmetics,3,121.98,Credit Card,2021-07-21,365.94
I950545,C166351,Female,18,Clothing,4,1200.32,Credit Card,2022-07-26,4801.28
I575302,C136382,Female,43,Food & Beverage,3,15.69,Cash,2023-01-18,47.07
I226777,C995942,Male,21,Food & Beverage,5,26.15,Debit Card,2022-05-08,130.75
I182668,C317933,Female,32,Cosmetics,4,162.64,Credit Card,2021-03-19,650.56
I287322,C810592,Female,38,Cosmetics,1,40.66,Cash,2022-12-21,40.66
I265427,C262831,Female,33,Clothing,1,300.08,Cash,2022-01-11,300.08
I888205,C235372,Male,35,Souvenir,3,35.19,Credit Card,2021-11-07,105.57
I909498,C105316,Male,36,Cosmetics,5,203.3,Cash,2021-01-25,1016.5
I310281,C332756,Male,67,Food & Beverage,5,26.15,Cash,2021-03-09,130.75
I184038,C374893,Female,27,Clothing,5,1500.4,Debit Card,2022-01-08,7502.0
I189183,C301651,Male,30,Toys,1,35.84,Credit Card,2022-02-27,35.84
I104987,C241316,Female,52,Clothing,5,1500.4,Cash,2021-10-12,7502.0
I252180,C189645,Female,33,Food & Beverage,2,10.46,Cash,2021-02-08,20.92
I181323,C690963,Female,20,Food & Beverage,5,26.15,Debit Card,2021-01-27,130.75
I314402,C649853,Male,52,Shoes,2,1200.34,Debit Card,2022-09-13,2400.68
I174936,C227770,Male,69,Technology,3,3150.0,Debit Card,2022-02-10,9450.0
I642702,C215678,Female,20,Shoes,5,3000.85,Cash,2022-10-29,15004.25
I243070,C597449,Female,26,Food & Beverage,1,5.23,Cash,2021-11-21,5.23
I132342,C202648,Female,65,Clothing,4,1200.32,Cash,2022-01-06,4801.28
I335086,C318650,Male,63,Clothing,2,600.16,Cash,2022-09-04,1200.32
I262197,C177057,Female,45,Clothing,5,1500.4,Debit Card,2022-03-30,7502.0
I128844,C133284,Female,57,Toys,3,107.52,Credit Card,2022-06-08,322.56
I145874,C177764,Male,66,Clothing,3,900.24,Cash,2021-10-31,2700.7200000000003
I322999,C228381,Female,23,Cosmetics,4,162.64,Cash,2021-11-05,650.56
I265148,C149037,Female,24,Food & Beverage,4,20.92,Cash,2021-04-12,83.68
I258906,C158422,Female,27,Clothing,2,600.16,Debit Card,2021-12-10,1200.32
I267203,C930391,Male,29,Cosmetics,2,81.32,Credit Card,2022-08-18,162.64
I159437,C307440,Female,46,Clothing,2,600.16,Credit Card,2021-10-10,1200.32
I269246,C189663,Female,53,Clothing,2,600.16,Cash,2022-02-28,1200.32
I255940,C167548,Male,63,Clothing,2,600.16,Cash,2022-10-03,1200.32
I106805,C153338,Female,55,Cosmetics,1,40.66,Debit Card,2021-04-09,40.66
I151254,C147487,Female,57,Clothing,5,1500.4,Cash,2022-05-18,7502.0
I212105,C460895,Female,27,Clothing,5,1500.4,Cash,2022-09-09,7502.0
I312345,C259112,Female,42,Toys,2,71.68,Debit Card,2023-01-12,143.36
I187714,C277612,Female,58,Shoes,1,600.17,Cash,2021-11-08,600.17
I251614,C146118,Male,40,Books,4,60.6,Credit Card,2021-01-05,242.4
I282616,C328421,Female,34,Shoes,1,600.17,Cash,2021-10-14,600.17
I675988,C215183,Male,44,Shoes,2,1200.34,Credit Card,2022-06-21,2400.68
I923158,C236166,Female,35,Shoes,1,600.17,Cash,2021-05-26,600.17
I834811,C275340,Male,37,Cosmetics,1,40.66,Cash,2021-08-02,40.66
I253987,C314837,Male,20,Food & Beverage,2,10.46,Debit Card,2022-01-13,20.92
I170883,C824086,Male,68,Clothing,4,1200.32,Credit Card,2021-03-22,4801.28
I693185,C282058,Male,27,Clothing,3,900.24,Credit Card,2023-01-09,2700.7200000000003
I155106,C262517,Female,24,Technology,1,1050.0,Credit Card,2021-08-11,1050.0
I256074,C267669,Female,64,Clothing,3,900.24,Debit Card,2022-04-09,2700.7200000000003
I264477,C128099,Female,45,Books,5,75.75,Credit Card,2022-08-17,378.75
I113003,C335148,Female,29,Clothing,2,600.16,Cash,2021-03-18,1200.32
I124842,C632441,Female,68,Toys,4,143.36,Cash,2022-09-10,573.44
I166186,C248794,Male,42,Souvenir,3,35.19,Credit Card,2022-02-16,105.57
I292365,C279634,Male,29,Clothing,1,300.08,Debit Card,2021-09-06,300.08
I828173,C114520,Male,27,Clothing,3,900.24,Cash,2022-01-22,2700.7200000000003
I450227,C249343,Male,49,Clothing,1,300.08,Debit Card,2021-08-05,300.08
I431066,C253765,Female,55,Cosmetics,4,162.64,Cash,2021-02-09,650.56
I317785,C211069,Male,20,Food & Beverage,2,10.46,Credit Card,2021-02-01,20.92
I577639,C106291,Female,37,Souvenir,1,11.73,Cash,2021-08-10,11.73
I503140,C136152,Female,52,Cosmetics,4,162.64,Cash,2022-12-01,650.56
I287791,C493814,Male,63,Clothing,5,1500.4,Credit Card,2023-01-21,7502.0
I298976,C110120,Male,21,Toys,5,179.2,Credit Card,2021-10-25,896.0
I332001,C150315,Female,22,Shoes,2,1200.34,Credit Card,2021-08-26,2400.68
I101146,C303865,Male,26,Food & Beverage,2,10.46,Credit Card,2022-12-25,20.92
I173262,C128078,Male,59,Souvenir,1,11.73,Cash,2022-11-17,11.73
I170121,C232702,Female,30,Clothing,4,1200.32,Debit Card,2021-04-29,4801.28
I237396,C121449,Male,25,Cosmetics,1,40.66,Cash,2022-03-06,40.66
I233990,C123306,Female,30,Clothing,4,1200.32,Cash,2021-10-15,4801.28
I151187,C232889,Male,44,Toys,1,35.84,Credit Card,2022-08-09,35.84
I282290,C199713,Female,25,Clothing,1,300.08,Credit Card,2021-12-16,300.08
I745323,C179172,Female,18,Clothing,5,1500.4,Cash,2022-06-06,7502.0
I267699,C910375,Male,31,Clothing,1,300.08,Credit Card,2021-06-06,300.08
I333923,C111300,Female,26,Shoes,1,600.17,Debit Card,2021-11-30,600.17
I150581,C526220,Female,53,Books,1,15.15,Debit Card,2022-11-30,15.15
I219274,C183249,Female,35,Clothing,3,900.24,Debit Card,2021-03-18,2700.7200000000003
I679819,C170086,Female,28,Food & Beverage,2,10.46,Cash,2021-10-28,20.92
I823511,C413733,Female,49,Clothing,3,900.24,Cash,2022-05-17,2700.7200000000003
I332807,C217409,Female,48,Clothing,3,900.24,Credit Card,2022-09-07,2700.7200000000003
I278327,C319814,Female,50,Food & Beverage,1,5.23,Cash,2021-01-16,5.23
I250090,C860582,Female,62,Food & Beverage,1,5.23,Cash,2023-02-07,5.23
I251164,C299661,Female,19,Clothing,1,300.08,Debit Card,2022-08-14,300.08
I305266,C781791,Female,63,Shoes,4,2400.68,Cash,2022-11-15,9602.72
I193338,C335499,Female,61,Cosmetics,4,162.64,Credit Card,2021-09-29,650.56
I217951,C217030,Female,23,Toys,5,179.2,Credit Card,2021-05-15,896.0
I822410,C168102,Female,46,Food & Beverage,3,15.69,Credit Card,2021-12-19,47.07
I218726,C279325,Female,58,Clothing,2,600.16,Debit Card,2022-08-16,1200.32
I198808,C140824,Female,69,Clothing,1,300.08,Cash,2023-02-06,300.08
I137116,C109839,Female,41,Toys,5,179.2,Credit Card,2022-09-26,896.0
I170962,C801401,Female,43,Food & Beverage,1,5.23,Credit Card,2021-01-14,5.23
I326371,C255384,Female,42,Cosmetics,2,81.32,Cash,2021-02-10,162.64
I466846,C208324,Male,48,Clothing,1,300.08,Credit Card,2022-01-10,300.08
I502918,C271494,Female,34,Clothing,3,900.24,Cash,2022-06-27,2700.7200000000003
I320498,C435914,Male,59,Clothing,1,300.08,Debit Card,2022-11-28,300.08
I151005,C272799,Male,26,Shoes,2,1200.34,Credit Card,2021-09-18,2400.68
I201125,C870486,Male,42,Clothing,3,900.24,Credit Card,2022-12-19,2700.7200000000003
I325290,C311269,Female,20,Shoes,4,2400.68,Cash,2021-12-03,9602.72
I420677,C295013,Female,43,Clothing,4,1200.32,Cash,2022-06-20,4801.28
I328787,C123470,Female,49,Toys,1,35.84,Cash,2022-01-23,35.84
I339771,C158633,Male,42,Clothing,5,1500.4,Cash,2022-09-06,7502.0
I193507,C231603,Female,43,Clothing,3,900.24,Cash,2022-10-14,2700.7200000000003
I260234,C261353,Male,63,Food & Beverage,2,10.46,Cash,2021-03-25,20.92
I193558,C158750,Female,66,Toys,4,143.36,Credit Card,2021-04-29,573.44
I170570,C118676,Male,28,Clothing,1,300.08,Credit Card,2022-12-08,300.08
I209358,C291789,Female,46,Clothing,2,600.16,Cash,2022-05-09,1200.32
I240313,C188794,Female,49,Technology,3,3150.0,Cash,2022-11-12,9450.0
I336349,C233719,Male,47,Technology,1,1050.0,Cash,2021-02-16,1050.0
I969125,C272680,Male,40,Toys,3,107.52,Cash,2022-07-05,322.56
I191031,C228579,Female,46,Cosmetics,5,203.3,Debit Card,2023-01-25,1016.5
I252027,C125812,Female,40,Clothing,2,600.16,Cash,2022-05-06,1200.32
I834209,C140276,Female,69,Cosmetics,3,121.98,Cash,2021-10-24,365.94
I241726,C267858,Male,28,Toys,2,71.68,Cash,2022-12-31,143.36
I136071,C448966,Female,54,Cosmetics,1,40.66,Cash,2022-09-16,40.66
I863260,C551252,Female,39,Souvenir,1,11.73,Credit Card,2022-01-20,11.73
I299360,C723055,Female,25,Clothing,5,1500.4,Cash,2022-09-22,7502.0
I134197,C973327,Male,26,Cosmetics,1,40.66,Credit Card,2021-09-28,40.66
I684233,C307300,Male,50,Clothing,3,900.24,Credit Card,2022-12-18,2700.7200000000003
I242232,C288411,Female,56,Clothing,1,300.08,Credit Card,2021-03-02,300.08
I168277,C168087,Male,51,Food & Beverage,2,10.46,Cash,2022-12-08,20.92
I490848,C214066,Female,51,Clothing,2,600.16,Credit Card,2022-07-19,1200.32
I291961,C648666,Female,39,Clothing,5,1500.4,Cash,2022-03-03,7502.0
I433279,C540965,Female,26,Technology,2,2100.0,Cash,2022-03-23,4200.0
I904108,C108565,Female,20,Clothing,4,1200.32,Cash,2022-03-23,4801.28
I169154,C301919,Female,22,Cosmetics,4,162.64,Cash,2022-06-07,650.56
I328327,C171480,Female,33,Clothing,4,1200.32,Credit Card,2021-08-13,4801.28
I669639,C158323,Female,45,Food & Beverage,4,20.92,Cash,2022-05-30,83.68
I186057,C742739,Female,46,Food & Beverage,5,26.15,Credit Card,2022-11-27,130.75
I293761,C268798,Male,28,Clothing,5,1500.4,Credit Card,2021-09-26,7502.0
I210402,C830505,Male,33,Cosmetics,4,162.64,Cash,2021-02-10,650.56
I198766,C459588,Female,40,Cosmetics,2,81.32,Cash,2022-06-26,162.64
I216129,C237213,Female,52,Clothing,5,1500.4,Cash,2022-10-26,7502.0
I244276,C121757,Female,29,Technology,4,4200.0,Cash,2022-02-15,16800.0
I167080,C118708,Female,57,Toys,4,143.36,Credit Card,2022-06-14,573.44
I283033,C686944,Female,24,Technology,4,4200.0,Debit Card,2021-07-31,16800.0
I262196,C339757,Female,53,Toys,4,143.36,Cash,2022-08-11,573.44
I287327,C281404,Male,29,Clothing,4,1200.32,Credit Card,2022-02-02,4801.28
I317913,C302176,Female,66,Clothing,3,900.24,Cash,2022-03-29,2700.7200000000003
I172891,C278761,Female,45,Food & Beverage,4,20.92,Cash,2022-07-28,83.68
I134190,C235602,Female,26,Food & Beverage,5,26.15,Credit Card,2021-08-10,130.75
I137911,C263733,Female,18,Technology,4,4200.0,Cash,2022-05-06,16800.0
I300100,C320348,Male,40,Food & Beverage,4,20.92,Cash,2021-02-24,83.68
I138907,C564539,Male,33,Souvenir,2,23.46,Cash,2021-03-23,46.92
I593406,C279731,Female,33,Cosmetics,5,203.3,Debit Card,2022-08-06,1016.5
I330222,C513040,Female,24,Clothing,2,600.16,Credit Card,2021-06-10,1200.32
I254509,C358351,Female,53,Shoes,2,1200.34,Cash,2022-11-02,2400.68
I196936,C300290,Male,23,Food & Beverage,2,10.46,Credit Card,2021-06-28,20.92
I220725,C216823,Male,67,Souvenir,4,46.92,Credit Card,2022-04-20,187.68
I910673,C166053,Female,56,Clothing,1,300.08,Cash,2021-01-07,300.08
I220938,C165351,Female,37,Cosmetics,2,81.32,Debit Card,2021-08-07,162.64
I287032,C372702,Male,58,Clothing,3,900.24,Credit Card,2021-09-08,2700.7200000000003
I185052,C308069,Male,24,Cosmetics,3,121.98,Cash,2022-04-19,365.94
I948101,C102037,Female,37,Food & Beverage,3,15.69,Cash,2021-04-22,47.07
I206622,C300180,Male,67,Food & Beverage,4,20.92,Debit Card,2022-07-23,83.68
I145733,C562275,Female,47,Food & Beverage,4,20.92,Credit Card,2022-12-09,83.68
I214866,C296681,Female,29,Clothing,1,300.08,Cash,2022-07-31,300.08
I370297,C164194,Male,66,Books,5,75.75,Cash,2022-07-03,378.75
I186818,C158200,Female,20,Shoes,2,1200.34,Debit Card,2022-02-19,2400.68
I331939,C320412,Female,57,Food & Beverage,3,15.69,Debit Card,2021-07-06,47.07
I966656,C338047,Male,20,Clothing,2,600.16,Cash,2022-02-08,1200.32
I251393,C231556,Male,64,Clothing,2,600.16,Credit Card,2021-04-23,1200.32
I989929,C115203,Female,37,Cosmetics,3,121.98,Cash,2021-10-04,365.94
I778339,C274345,Female,41,Cosmetics,1,40.66,Cash,2022-09-14,40.66
I966240,C103776,Female,19,Souvenir,2,23.46,Debit Card,2021-05-24,46.92
I481116,C465284,Female,28,Shoes,1,600.17,Credit Card,2022-03-13,600.17
I980263,C308499,Female,47,Toys,2,71.68,Cash,2022-08-08,143.36
I262282,C307747,Female,67,Cosmetics,4,162.64,Credit Card,2021-07-31,650.56
I852867,C139109,Female,57,Clothing,4,1200.32,Cash,2021-04-15,4801.28
I240243,C300478,Male,25,Clothing,5,1500.4,Cash,2022-06-03,7502.0
I226743,C884249,Female,54,Clothing,1,300.08,Cash,2022-04-30,300.08
I237165,C413557,Female,65,Clothing,3,900.24,Cash,2021-09-17,2700.7200000000003
I338189,C652421,Male,18,Shoes,4,2400.68,Credit Card,2021-08-04,9602.72
I289813,C340358,Female,55,Cosmetics,4,162.64,Credit Card,2022-01-24,650.56
I307707,C334217,Male,66,Cosmetics,3,121.98,Cash,2022-04-21,365.94
I176873,C302015,Male,31,Clothing,2,600.16,Credit Card,2022-11-12,1200.32
I175357,C283855,Male,52,Shoes,4,2400.68,Debit Card,2022-06-21,9602.72
I452663,C318561,Female,43,Shoes,3,1800.51,Credit Card,2021-10-29,5401.53
I255961,C113056,Female,31,Cosmetics,1,40.66,Cash,2021-03-21,40.66
I279063,C236162,Male,46,Technology,5,5250.0,Debit Card,2022-10-15,26250.0
I393524,C214744,Female,52,Cosmetics,1,40.66,Debit Card,2021-12-16,40.66
I188030,C255910,Female,40,Technology,4,4200.0,Cash,2021-10-18,16800.0
I493458,C162100,Male,69,Toys,5,179.2,Cash,2021-01-27,896.0
I247565,C164163,Female,60,Toys,4,143.36,Cash,2021-04-10,573.44
I152505,C283335,Female,62,Cosmetics,3,121.98,Cash,2021-01-09,365.94
I172178,C216343,Female,29,Technology,4,4200.0,Cash,2021-10-05,16800.0
I137153,C295238,Female,22,Clothing,3,900.24,Debit Card,2021-06-27,2700.7200000000003
I315031,C339958,Female,49,Clothing,1,300.08,Debit Card,2021-12-04,300.08
I592319,C264148,Female,43,Cosmetics,5,203.3,Cash,2023-02-05,1016.5
I304931,C872677,Female,40,Clothing,3,900.24,Cash,2021-07-17,2700.7200000000003
I268792,C225288,Female,33,Food & Beverage,3,15.69,Cash,2022-10-25,47.07
I267015,C136658,Female,65,Clothing,1,300.08,Cash,2022-12-01,300.08
I163975,C156671,Female,26,Clothing,4,1200.32,Debit Card,2021-01-22,4801.28
I548780,C275866,Female,61,Books,4,60.6,Cash,2021-02-06,242.4
I100861,C281937,Female,49,Cosmetics,2,81.32,Cash,2022-12-24,162.64
I284504,C111638,Male,26,Shoes,4,2400.68,Cash,2022-12-25,9602.72
I973268,C189321,Male,38,Food & Beverage,1,5.23,Cash,2022-06-15,5.23
I229363,C335982,Male,55,Shoes,1,600.17,Debit Card,2022-04-28,600.17
I106523,C122858,Female,49,Clothing,1,300.08,Cash,2021-11-13,300.08
I760207,C832016,Male,67,Cosmetics,2,81.32,Debit Card,2021-09-22,162.64
I403175,C624296,Female,50,Cosmetics,5,203.3,Cash,2021-09-25,1016.5
I195304,C243137,Male,48,Clothing,3,900.24,Credit Card,2022-12-25,2700.7200000000003
I248960,C905299,Female,26,Food & Beverage,1,5.23,Cash,2022-05-11,5.23
I337491,C223866,Female,52,Cosmetics,2,81.32,Credit Card,2022-07-24,162.64
I298615,C938268,Male,66,Cosmetics,5,203.3,Credit Card,2021-08-14,1016.5
I211391,C239095,Female,33,Clothing,1,300.08,Cash,2022-04-02,300.08
I245494,C160513,Male,28,Toys,4,143.36,Debit Card,2021-05-21,573.44
I945604,C193129,Female,58,Cosmetics,5,203.3,Credit Card,2021-07-23,1016.5
I308118,C304805,Male,57,Toys,1,35.84,Cash,2022-09-06,35.84
I329953,C958619,Female,53,Food & Beverage,3,15.69,Cash,2023-02-14,47.07
I227785,C134855,Male,52,Clothing,2,600.16,Debit Card,2022-04-29,1200.32
I260116,C175986,Male,29,Books,4,60.6,Debit Card,2021-07-31,242.4
I159853,C291462,Female,68,Souvenir,2,23.46,Cash,2021-02-09,46.92
I297494,C176085,Female,65,Food & Beverage,1,5.23,Cash,2021-05-25,5.23
I786732,C114710,Male,26,Books,3,45.45,Cash,2021-05-12,136.35000000000002
I287746,C795187,Male,26,Cosmetics,4,162.64,Debit Card,2022-02-07,650.56
I113875,C170388,Male,29,Clothing,2,600.16,Credit Card,2022-05-16,1200.32
I331786,C231392,Male,25,Food & Beverage,5,26.15,Cash,2022-07-08,130.75
I728980,C288855,Male,37,Books,3,45.45,Credit Card,2021-05-18,136.35000000000002
I324019,C707825,Female,58,Toys,1,35.84,Debit Card,2022-03-31,35.84
I247345,C296642,Female,39,Cosmetics,4,162.64,Credit Card,2022-01-23,650.56
I115922,C233801,Female,25,Clothing,3,900.24,Cash,2022-04-10,2700.7200000000003
I259227,C280091,Female,62,Shoes,2,1200.34,Credit Card,2022-01-09,2400.68
I556186,C151106,Male,54,Clothing,5,1500.4,Cash,2022-06-16,7502.0
I301961,C837949,Female,37,Technology,1,1050.0,Credit Card,2021-07-10,1050.0
I220453,C169478,Female,66,Toys,1,35.84,Debit Card,2022-05-30,35.84
I283550,C305110,Male,23,Toys,3,107.52,Credit Card,2021-01-08,322.56
I335125,C102692,Female,63,Shoes,2,1200.34,Cash,2021-01-20,2400.68
I544789,C275557,Female,39,Technology,3,3150.0,Credit Card,2021-12-14,9450.0
I340421,C503986,Female,45,Shoes,5,3000.85,Cash,2021-08-14,15004.25
I247166,C326353,Female,23,Books,5,75.75,Credit Card,2022-11-22,378.75
I954697,C299232,Female,43,Toys,1,35.84,Credit Card,2022-05-02,35.84
I281881,C973945,Male,66,Souvenir,5,58.65,Debit Card,2022-08-06,293.25
I324414,C643292,Female,64,Clothing,5,1500.4,Credit Card,2021-10-06,7502.0
I181008,C177326,Female,68,Clothing,4,1200.32,Cash,2021-05-25,4801.28
I307469,C290517,Female,39,Food & Beverage,5,26.15,Credit Card,2022-08-29,130.75
I142669,C137995,Male,22,Clothing,1,300.08,Cash,2021-11-26,300.08
I232242,C268780,Male,49,Food & Beverage,2,10.46,Cash,2023-03-05,20.92
I221745,C243094,Female,67,Clothing,3,900.24,Credit Card,2021-01-16,2700.7200000000003
I424326,C919775,Female,56,Food & Beverage,5,26.15,Credit Card,2021-12-02,130.75
I142866,C190952,Female,37,Clothing,2,600.16,Debit Card,2021-09-03,1200.32
I437476,C124504,Female,34,Cosmetics,2,81.32,Cash,2022-01-22,162.64
I778027,C128524,Female,29,Toys,3,107.52,Credit Card,2022-05-18,322.56
I199804,C635455,Female,58,Clothing,5,1500.4,Credit Card,2021-04-23,7502.0
I827938,C319244,Female,69,Books,2,30.3,Debit Card,2021-04-08,60.6
I183480,C239705,Female,46,Clothing,5,1500.4,Cash,2021-04-06,7502.0
I336669,C201951,Female,61,Souvenir,4,46.92,Credit Card,2023-02-09,187.68
I533408,C179030,Female,28,Shoes,3,1800.51,Credit Card,2022-11-04,5401.53
I357211,C291013,Female,49,Shoes,1,600.17,Cash,2021-01-21,600.17
I198711,C729096,Male,44,Clothing,1,300.08,Credit Card,2021-10-03,300.08
I205353,C658816,Female,59,Toys,1,35.84,Credit Card,2021-12-04,35.84
I739085,C290597,Male,36,Toys,4,143.36,Cash,2021-06-15,573.44
I105342,C264074,Female,63,Shoes,2,1200.34,Credit Card,2021-01-18,2400.68
I125824,C287979,Female,59,Shoes,1,600.17,Credit Card,2022-10-27,600.17
I224874,C135626,Female,45,Toys,3,107.52,Credit Card,2021-02-09,322.56
I255609,C248705,Male,53,Technology,2,2100.0,Debit Card,2022-07-15,4200.0
I949680,C100722,Female,41,Souvenir,1,11.73,Cash,2022-09-16,11.73
I141883,C392112,Male,35,Clothing,2,600.16,Debit Card,2021-06-07,1200.32
I142576,C623662,Female,29,Cosmetics,3,121.98,Debit Card,2022-07-20,365.94
I314105,C575986,Female,69,Shoes,2,1200.34,Credit Card,2022-01-27,2400.68
I552822,C952110,Female,25,Books,5,75.75,Cash,2022-06-30,378.75
I243037,C411760,Female,26,Toys,4,143.36,Cash,2021-09-13,573.44
I356699,C329067,Female,32,Clothing,4,1200.32,Credit Card,2021-10-31,4801.28
I212893,C763161,Male,46,Clothing,3,900.24,Cash,2021-01-10,2700.7200000000003
I280499,C695914,Male,29,Clothing,5,1500.4,Cash,2022-12-16,7502.0
I193466,C203299,Female,20,Books,1,15.15,Debit Card,2021-11-29,15.15
I115992,C656134,Male,66,Food & Beverage,3,15.69,Cash,2021-07-14,47.07
I157109,C277274,Male,41,Cosmetics,4,162.64,Credit Card,2021-09-03,650.56
I125803,C780116,Male,50,Cosmetics,3,121.98,Debit Card,2023-01-06,365.94
I181188,C938203,Male,51,Cosmetics,5,203.3,Debit Card,2022-12-23,1016.5
I255079,C291151,Male,63,Food & Beverage,4,20.92,Debit Card,2022-10-01,83.68
I159011,C142346,Female,51,Shoes,4,2400.68,Credit Card,2021-06-29,9602.72
I251721,C995327,Female,36,Food & Beverage,1,5.23,Cash,2022-06-19,5.23
I234047,C219335,Female,66,Food & Beverage,1,5.23,Debit Card,2022-08-19,5.23
I181623,C270394,Male,38,Souvenir,5,58.65,Credit Card,2022-06-06,293.25
I289932,C328675,Female,31,Food & Beverage,2,10.46,Credit Card,2021-01-03,20.92
I171467,C121351,Male,29,Food & Beverage,5,26.15,Cash,2022-09-05,130.75
I308799,C121163,Male,41,Books,3,45.45,Credit Card,2021-01-19,136.35000000000002
I166307,C117646,Male,65,Cosmetics,2,81.32,Cash,2022-01-05,162.64
I337905,C200676,Female,68,Technology,5,5250.0,Credit Card,2022-10-24,26250.0
I761603,C276342,Female,69,Cosmetics,3,121.98,Credit Card,2021-03-12,365.94
I318930,C924566,Male,31,Clothing,1,300.08,Cash,2021-06-01,300.08
I121820,C176927,Female,46,Food & Beverage,5,26.15,Credit Card,2021-12-07,130.75
I337665,C124264,Female,42,Clothing,1,300.08,Debit Card,2021-02-21,300.08
I170706,C275319,Male,31,Souvenir,3,35.19,Cash,2022-05-29,105.57
I285994,C897547,Female,35,Books,3,45.45,Credit Card,2021-11-03,136.35000000000002
I212929,C172486,Male,54,Food & Beverage,5,26.15,Cash,2021-07-13,130.75
I228374,C314155,Female,44,Food & Beverage,4,20.92,Debit Card,2022-11-23,83.68
I213010,C311933,Male,20,Clothing,1,300.08,Cash,2021-07-08,300.08
I504383,C233128,Male,43,Clothing,5,1500.4,Debit Card,2022-12-28,7502.0
I206263,C111510,Male,30,Food & Beverage,4,20.92,Cash,2021-07-23,83.68
I510813,C230810,Male,20,Shoes,2,1200.34,Cash,2022-08-28,2400.68
I728881,C322684,Female,36,Clothing,3,900.24,Cash,2021-06-13,2700.7200000000003
I115906,C258206,Female,37,Toys,5,179.2,Credit Card,2022-01-26,896.0
I336966,C674044,Female,60,Cosmetics,4,162.64,Credit Card,2022-08-01,650.56
I299233,C199658,Male,65,Cosmetics,3,121.98,Cash,2021-05-13,365.94
I158839,C397325,Male,53,Clothing,4,1200.32,Credit Card,2022-08-08,4801.28
I319494,C251158,Male,57,Souvenir,5,58.65,Cash,2022-01-28,293.25
I200613,C124026,Male,36,Clothing,5,1500.4,Cash,2022-04-30,7502.0
I236190,C221285,Female,18,Shoes,2,1200.34,Cash,2021-05-19,2400.68
I234069,C104391,Female,51,Cosmetics,5,203.3,Cash,2021-04-04,1016.5
I275155,C864499,Female,60,Books,2,30.3,Cash,2022-10-26,60.6
I303187,C320825,Female,29,Toys,2,71.68,Cash,2022-01-13,143.36
I196039,C111584,Male,29,Cosmetics,5,203.3,Credit Card,2021-06-26,1016.5
I149831,C137764,Male,20,Souvenir,4,46.92,Credit Card,2022-09-21,187.68
I228059,C919540,Female,68,Clothing,2,600.16,Cash,2021-01-07,1200.32
I281695,C162482,Female,18,Food & Beverage,1,5.23,Cash,2021-05-28,5.23
I336494,C482203,Male,62,Food & Beverage,2,10.46,Debit Card,2022-05-25,20.92
I184590,C203418,Male,49,Clothing,5,1500.4,Credit Card,2022-04-01,7502.0
I275441,C209611,Female,44,Souvenir,1,11.73,Debit Card,2021-07-02,11.73
I816137,C212234,Female,63,Clothing,2,600.16,Cash,2022-09-26,1200.32
I118752,C239342,Female,62,Cosmetics,2,81.32,Cash,2021-07-11,162.64
I161009,C194550,Female,55,Clothing,4,1200.32,Cash,2022-11-15,4801.28
I487925,C979601,Female,63,Shoes,2,1200.34,Cash,2022-04-07,2400.68
I280818,C452570,Female,38,Food & Beverage,1,5.23,Credit Card,2022-01-31,5.23
I142232,C644386,Male,32,Cosmetics,3,121.98,Cash,2023-03-03,365.94
I226768,C303778,Female,64,Clothing,4,1200.32,Credit Card,2021-05-15,4801.28
I206368,C186641,Female,48,Food & Beverage,5,26.15,Cash,2021-09-25,130.75
I301928,C640804,Female,59,Clothing,2,600.16,Credit Card,2022-09-17,1200.32
I326878,C138116,Female,34,Souvenir,3,35.19,Cash,2021-10-22,105.57
I898109,C218144,Female,59,Clothing,2,600.16,Credit Card,2021-07-16,1200.32
I197373,C197321,Female,19,Shoes,3,1800.51,Cash,2022-06-28,5401.53
I609976,C290645,Female,63,Souvenir,2,23.46,Debit Card,2021-11-27,46.92
I421236,C248550,Male,31,Clothing,2,600.16,Credit Card,2022-12-28,1200.32
I177370,C809453,Male,45,Food & Beverage,3,15.69,Credit Card,2021-03-21,47.07
I486014,C761666,Male,48,Cosmetics,2,81.32,Credit Card,2021-05-18,162.64
I987145,C160576,Male,32,Souvenir,4,46.92,Debit Card,2022-09-23,187.68
I253777,C258222,Female,34,Food & Beverage,5,26.15,Debit Card,2021-11-13,130.75
I137242,C184704,Female,44,Food & Beverage,3,15.69,Debit Card,2021-05-05,47.07
I142179,C127611,Female,24,Clothing,3,900.24,Cash,2022-01-11,2700.7200000000003
I187111,C282987,Female,31,Clothing,1,300.08,Cash,2021-06-19,300.08
I686805,C280776,Male,37,Shoes,3,1800.51,Cash,2023-01-24,5401.53
I309413,C203559,Female,68,Cosmetics,3,121.98,Cash,2022-01-24,365.94
I333084,C214760,Male,68,Technology,5,5250.0,Credit Card,2022-12-07,26250.0
