invoice_no,customer_id,gender,age,category,quantity,price,payment_method,invoice_date,total_sales
I765786,C133060,Male,57,Clothing,5,1500.4,Credit Card,2021-11-26,7502.0
I181984,C162194,Male,53,Shoes,1,600.17,Cash,2021-11-19,600.17
I128484,C211251,Female,24,Clothing,3,900.24,Debit Card,2023-01-05,2700.7200000000003
I304507,C142855,Male,26,Clothing,4,1200.32,Credit Card,2021-10-10,4801.28
I151617,C286685,Female,52,Clothing,4,1200.32,Cash,2022-05-23,4801.28
I192005,C251831,Male,28,Shoes,4,2400.68,Cash,2023-02-17,9602.72
I193182,C115914,Female,63,Shoes,5,3000.85,Cash,2021-08-01,15004.25
I225794,C181084,Female,22,Clothing,2,600.16,Cash,2022-09-17,1200.32
I366532,C255751,Male,43,Food & Beverage,4,20.92,Credit Card,2021-03-02,83.68
I119028,C284687,Male,20,Clothing,2,600.16,Cash,2022-05-25,1200.32
I355574,C298433,Female,52,Clothing,3,900.24,Cash,2022-03-11,2700.7200000000003
I117571,C104715,Female,35,Clothing,5,1500.4,Cash,2021-05-30,7502.0
I434402,C202541,Female,58,Clothing,3,900.24,Debit Card,2021-02-09,2700.7200000000003
I656589,C269028,Male,29,Technology,4,4200.0,Debit Card,2023-02-01,16800.0
I232844,C212764,Female,19,Clothing,5,1500.4,Credit Card,2021-01-11,7502.0
I754623,C220684,Male,55,Food & Beverage,5,26.15,Credit Card,2021-09-28,130.75
I975452,C162177,Male,56,Clothing,1,300.08,Debit Card,2022-03-03,300.08
I184391,C963233,Female,57,Food & Beverage,1,5.23,Cash,2022-03-28,5.23
I143661,C196188,Male,52,Shoes,2,1200.34,Debit Card,2021-06-05,2400.68
I966125,C143487,Female,53,Technology,5,5250.0,Credit Card,2021-01-29,26250.0
I328897,C476908,Female,54,Shoes,5,3000.85,Debit Card,2022-10-11,15004.25
I326027,C206243,Female,22,Souvenir,2,23.46,Debit Card,2021-05-14,46.92
I472336,C157660,Male,56,Clothing,1,300.08,Credit Card,2021-03-20,300.08
I636793,C320661,Male,39,Clothing,4,1200.32,Cash,2021-06-05,4801.28
I194774,C254522,Female,32,Clothing,4,1200.32,Debit Card,2022-11-20,4801.28
I581769,C616094,Male,38,Souvenir,3,35.19,Credit Card,2023-01-24,105.57
I113277,C335943,Female,60,Books,2,30.3,Cash,2023-01-22,60.6
I281709,C105086,Male,69,Food & Beverage,4,20.92,Cash,2021-07-28,83.68
I257256,C216353,Male,21,Toys,3,107.52,Cash,2021-03-12,322.56
I164704,C190391,Male,63,Toys,1,35.84,Credit Card,2021-01-15,35.84
I116097,C751938,Female,19,Food & Beverage,2,10.46,Debit Card,2022-10-11,20.92
I132570,C123675,Female,41,Shoes,4,2400.68,Credit Card,2022-11-27,9602.72
I320757,C240229,Female,61,Clothing,3,900.24,Debit Card,2022-07-25,2700.7200000000003
I212033,C190801,Male,27,Clothing,3,900.24,Cash,2022-01-13,2700.7200000000003
I324375,C843304,Male,42,Clothing,2,600.16,Debit Card,2022-09-20,1200.32
I191376,C111803,Female,49,Cosmetics,5,203.3,Cash,2022-04-10,1016.5
I270234,C292532,Female,20,Clothing,5,1500.4,Cash,2022-12-01,7502.0
I577042,C750642,Male,62,Shoes,5,3000.85,Cash,2021-03-01,15004.25
I329978,C317489,Female,43,Shoes,4,2400.68,Credit Card,2022-10-10,9602.72
I242704,C556334,Male,48,Clothing,5,1500.4,Credit Card,2021-09-14,7502.0
I542172,C139611,Female,27,Clothing,3,900.24,Credit Card,2022-10-22,2700.7200000000003
I225837,C261803,Female,48,Clothing,3,900.24,Cash,2022-11-23,2700.7200000000003
I268848,C212437,Female,26,Shoes,2,1200.34,Cash,2022-03-10,2400.68
I283936,C339773,Male,34,Clothing,1,300.08,Credit Card,2022-12-28,300.08
I310455,C327391,Female,45,Clothing,3,900.24,Credit Card,2022-02-12,2700.7200000000003
I118914,C306170,Female,35,Toys,2,71.68,Cash,2021-06-20,143.36
I182244,C300444,Female,25,Toys,1,35.84,Credit Card,2021-12-23,35.84
I312416,C203936,Female,64,Clothing,1,300.08,Credit Card,2021-04-19,300.08
I117715,C323731,Male,40,Clothing,3,900.24,Credit Card,2022-07-19,2700.7200000000003
I284904,C912211,Male,50,Clothing,2,600.16,Credit Card,2022-01-10,1200.32
I177059,C249557,Female,62,Clothing,2,600.16,Debit Card,2021-02-05,1200.32
I279276,C260975,Female,37,Cosmetics,1,40.66,Cash,2022-08-13,40.66
I245483,C750643,Male,67,Clothing,4,1200.32,Cash,2021-02-21,4801.28
I315504,C322568,Female,23,Shoes,5,3000.85,Cash,2021-11-05,15004.25
I317200,C330942,Female,45,Food & Beverage,1,5.23,Cash,2021-08-07,5.23
I433515,C268115,Female,35,Clothing,3,900.24,Credit Card,2022-06-23,2700.7200000000003
I180805,C592448,Male,39,Toys,5,179.2,Cash,2021-12-25,896.0
I212095,C612982,Female,46,Toys,4,143.36,Cash,2021-11-28,573.44
I788617,C284976,Male,52,Food & Beverage,1,5.23,Cash,2022-05-25,5.23
I873786,C194838,Female,48,Clothing,3,900.24,Debit Card,2022-12-27,2700.7200000000003
I319536,C284614,Female,21,Food & Beverage,2,10.46,Cash,2021-06-08,20.92
I239317,C337643,Male,63,Food & Beverage,1,5.23,Debit Card,2022-07-07,5.23
I226347,C219951,Female,62,Food & Beverage,3,15.69,Cash,2021-04-09,47.07
I535953,C748671,Male,46,Cosmetics,3,121.98,Cash,2021-03-18,365.94
I163826,C226411,Female,45,Clothing,2,600.16,Cash,2023-01-31,1200.32
I333877,C227842,Female,40,Souvenir,5,58.65,Debit Card,2022-10-14,293.25
I212707,C237751,Female,55,Cosmetics,1,40.66,Debit Card,2022-07-04,40.66
I117330,C202742,Female,64,Food & Beverage,3,15.69,Credit Card,2022-10-17,47.07
I204693,C256414,Female,35,Clothing,3,900.24,Cash,2021-01-30,2700.7200000000003
I339432,C159087,Male,27,Shoes,4,2400.68,Credit Card,2022-07-25,9602.72
I294483,C118342,Female,47,Clothing,2,600.16,Debit Card,2021-10-29,1200.32
I564753,C172194,Female,23,Food & Beverage,1,5.23,Credit Card,2021-02-11,5.23
I814011,C107690,Female,29,Cosmetics,2,81.32,Debit Card,2021-03-25,162.64
I318804,C336101,Female,59,Clothing,3,900.24,Cash,2022-11-18,2700.7200000000003
I283961,C301041,Male,41,Clothing,4,1200.32,Credit Card,2021-09-20,4801.28
I192086,C784138,Male,40,Clothing,4,1200.32,Debit Card,2021-05-06,4801.28
I919278,C284504,Female,55,Technology,1,1050.0,Debit Card,2022-11-21,1050.0
I628980,C116896,Male,60,Clothing,1,300.08,Cash,2021-07-22,300.08
I383588,C149421,Female,38,Shoes,3,1800.51,Debit Card,2022-06-20,5401.53
I166782,C130487,Female,53,Souvenir,5,58.65,Cash,2022-01-20,293.25
I164305,C256595,Female,64,Clothing,3,900.24,Debit Card,2021-06-09,2700.7200000000003
I150565,C215095,Male,43,Clothing,5,1500.4,Debit Card,2022-08-11,7502.0
I801644,C159741,Female,45,Clothing,2,600.16,Credit Card,2022-06-07,1200.32
I654051,C436002,Male,67,Clothing,4,1200.32,Cash,2022-09-04,4801.28
I168818,C107688,Male,42,Technology,5,5250.0,Credit Card,2022-11-03,26250.0
I316376,C672531,Female,43,Food & Beverage,2,10.46,Cash,2022-09-03,20.92
I105214,C111152,Female,66,Toys,5,179.2,Credit Card,2021-08-30,896.0
I110547,C218268,Male,49,Shoes,5,3000.85,Credit Card,2021-08-27,15004.25
I290497,C277348,Male,63,Books,5,75.75,Credit Card,2023-02-01,378.75
I204488,C671344,Female,36,Food & Beverage,1,5.23,Debit Card,2022-01-12,5.23
I187696,C354691,Male,23,Clothing,5,1500.4,Debit Card,2022-11-17,7502.0
I107248,C129315,Female,59,Souvenir,3,35.19,Credit Card,2021-03-22,105.57
I669890,C275847,Female,45,Clothing,4,1200.32,Debit Card,2021-06-27,4801.28
I164702,C740337,Female,69,Food & Beverage,5,26.15,Cash,2022-01-23,130.75
I894649,C858971,Male,21,Clothing,5,1500.4,Cash,2021-04-09,7502.0
I280805,C322930,Female,61,Food & Beverage,4,20.92,Debit Card,2021-05-09,83.68
I252841,C184347,Female,68,Clothing,3,900.24,Cash,2022-02-08,2700.7200000000003
I112894,C248669,Male,68,Clothing,3,900.24,Credit Card,2022-11-26,2700.7200000000003
I193633,C188995,Female,62,Cosmetics,3,121.98,Debit Card,2023-02-01,365.94
I670272,C190746,Male,23,Clothing,2,600.16,Cash,2021-01-06,1200.32
I177551,C130937,Female,66,Toys,3,107.52,Debit Card,2021-09-08,322.56
I778460,C431779,Female,51,Shoes,2,1200.34,Debit Card,2021-09-23,2400.68
I215504,C141786,Male,57,Technology,1,1050.0,Credit Card,2021-01-14,1050.0
I610137,C205661,Male,56,Clothing,5,1500.4,Cash,2022-09-28,7502.0
I287557,C879675,Male,23,Food & Beverage,5,26.15,Debit Card,2021-06-30,130.75
I296941,C792236,Male,21,Cosmetics,3,121.98,Cash,2022-04-29,365.94
I655417,C164697,Male,53,Books,3,45.45,Cash,2022-07-22,136.35000000000002
I208486,C143496,Female,53,Souvenir,4,46.92,Credit Card,2021-10-22,187.68
I167907,C256247,Female,44,Technology,2,2100.0,Cash,2022-07-23,4200.0
I262739,C857299,Female,21,Books,4,60.6,Cash,2021-01-08,242.4
I112679,C209213,Female,26,Shoes,5,3000.85,Cash,2021-02-04,15004.25
I281665,C862547,Female,25,Cosmetics,1,40.66,Debit Card,2022-08-28,40.66
I133417,C136500,Male,62,Clothing,1,300.08,Cash,2021-02-19,300.08
I441969,C198411,Female,66,Clothing,3,900.24,Credit Card,2021-12-26,2700.7200000000003
I675181,C248623,Male,47,Clothing,2,600.16,Credit Card,2021-08-23,1200.32
I249513,C154792,Female,35,Clothing,4,1200.32,Credit Card,2021-05-14,4801.28
I171086,C793816,Female,55,Clothing,2,600.16,Debit Card,2021-03-11,1200.32
I182414,C293844,Male,30,Cosmetics,4,162.64,Debit Card,2021-04-20,650.56
I264453,C172153,Female,29,Shoes,1,600.17,Debit Card,2022-06-18,600.17
I548591,C785609,Female,32,Cosmetics,3,121.98,Debit Card,2022-11-07,365.94
I309878,C808697,Female,57,Toys,4,143.36,Credit Card,2023-02-22,573.44
I898567,C148112,Male,68,Clothing,1,300.08,Credit Card,2022-11-02,300.08
I272017,C289659,Male,50,Clothing,1,300.08,Debit Card,2021-08-31,300.08
I815700,C266289,Female,62,Food & Beverage,5,26.15,Cash,2021-08-18,130.75
I313464,C223902,Female,47,Food & Beverage,2,10.46,Credit Card,2022-10-29,20.92
I255706,C146361,Female,42,Clothing,4,1200.32,Cash,2022-07-15,4801.28
I234228,C158458,Female,31,Clothing,4,1200.32,Credit Card,2021-03-20,4801.28
I869868,C101072,Female,65,Shoes,1,600.17,Cash,2021-02-08,600.17
I276963,C122564,Female,40,Shoes,4,2400.68,Credit Card,2021-08-20,9602.72
I270612,C179777,Female,68,Clothing,1,300.08,Cash,2022-07-14,300.08
I175674,C153848,Female,68,Toys,5,179.2,Credit Card,2021-02-16,896.0
I104691,C372158,Female,53,Cosmetics,3,121.98,Cash,2022-06-24,365.94
I445122,C650046,Female,41,Food & Beverage,2,10.46,Cash,2021-11-20,20.92
I139352,C174065,Female,42,Cosmetics,1,40.66,Credit Card,2021-06-27,40.66
I796690,C204613,Female,57,Technology,2,2100.0,Credit Card,2021-03-18,4200.0
I784383,C156130,Male,47,Clothing,2,600.16,Credit Card,2021-07-16,1200.32
I540793,C263446,Male,24,Cosmetics,3,121.98,Cash,2022-03-16,365.94
I115363,C182134,Male,36,Food & Beverage,1,5.23,Credit Card,2021-09-01,5.23
I140746,C190628,Female,54,Souvenir,1,11.73,Credit Card,2022-05-18,11.73
I108192,C237884,Male,48,Shoes,4,2400.68,Credit Card,2022-08-12,9602.72
I260493,C407529,Male,61,Cosmetics,3,121.98,Cash,2021-11-26,365.94
I152375,C648581,Female,20,Food & Beverage,5,26.15,Debit Card,2021-10-20,130.75
I786983,C287838,Male,48,Shoes,3,1800.51,Debit Card,2022-05-20,5401.53
I324223,C100718,Female,39,Toys,4,143.36,Cash,2022-05-07,573.44
I146379,C306103,Male,32,Shoes,4,2400.68,Cash,2021-09-06,9602.72
I243187,C281338,Female,45,Shoes,1,600.17,Cash,2022-09-11,600.17
I271832,C316977,Male,26,Clothing,1,300.08,Credit Card,2022-10-27,300.08
I782319,C138977,Male,32,Clothing,2,600.16,Debit Card,2021-04-18,1200.32
I317041,C236804,Female,33,Shoes,5,3000.85,Cash,2022-02-12,15004.25
I711070,C406836,Female,51,Books,4,60.6,Credit Card,2021-10-14,242.4
I148549,C189176,Female,44,Clothing,5,1500.4,Cash,2021-12-14,7502.0
I205707,C691040,Female,45,Cosmetics,4,162.64,Credit Card,2021-12-09,650.56
I312033,C134289,Female,54,Clothing,4,1200.32,Credit Card,2021-09-02,4801.28
I231579,C153605,Female,53,Cosmetics,5,203.3,Debit Card,2023-02-15,1016.5
I321171,C172782,Male,45,Clothing,5,1500.4,Cash,2021-12-21,7502.0
I192503,C846857,Male,41,Cosmetics,4,162.64,Credit Card,2022-05-10,650.56
I270598,C257112,Male,24,Shoes,2,1200.34,Cash,2022-05-25,2400.68
I135434,C186303,Female,26,Toys,4,143.36,Credit Card,2021-11-12,573.44
I117808,C276200,Male,28,Clothing,1,300.08,Debit Card,2021-07-23,300.08
I281833,C573583,Female,69,Books,3,45.45,Credit Card,2022-10-16,136.35000000000002
I209905,C790266,Female,47,Cosmetics,1,40.66,Cash,2021-02-01,40.66
I167526,C149492,Male,49,Toys,2,71.68,Credit Card,2021-08-05,143.36
I193006,C226698,Female,41,Toys,2,71.68,Credit Card,2022-07-31,143.36
I325347,C701330,Female,60,Cosmetics,5,203.3,Credit Card,2022-12-29,1016.5
I122355,C284273,Female,52,Toys,3,107.52,Debit Card,2023-02-16,322.56
I233789,C405349,Male,43,Books,5,75.75,Debit Card,2021-12-22,378.75
I288799,C155164,Female,53,Technology,3,3150.0,Debit Card,2022-11-07,9450.0
I249485,C251717,Female,55,Clothing,4,1200.32,Cash,2023-02-10,4801.28
I220301,C521876,Male,41,Food & Beverage,5,26.15,Cash,2022-03-23,130.75
I732720,C289473,Male,33,Clothing,4,1200.32,Cash,2021-07-05,4801.28
I308972,C319413,Female,18,Clothing,1,300.08,Debit Card,2022-02-22,300.08
I335423,C210316,Female,30,Souvenir,5,58.65,Credit Card,2023-02-19,293.25
I868497,C156248,Female,22,Shoes,5,3000.85,Debit Card,2021-05-28,15004.25
I392623,C233732,Female,41,Technology,3,3150.0,Cash,2021-10-26,9450.0
I312348,C208785,Male,38,Shoes,3,1800.51,Cash,2021-08-30,5401.53
I229331,C112236,Male,27,Clothing,3,900.24,Credit Card,2022-01-21,2700.7200000000003
I658621,C212480,Female,25,Food & Beverage,3,15.69,Credit Card,2021-01-11,47.07
I538893,C259334,Female,19,Shoes,4,2400.68,Cash,2021-11-03,9602.72
I201958,C269320,Male,33,Technology,4,4200.0,Debit Card,2021-05-04,16800.0
I266260,C326294,Female,26,Cosmetics,2,81.32,Credit Card,2021-02-01,162.64
I369653,C333442,Female,27,Shoes,3,1800.51,Cash,2021-04-29,5401.53
I694067,C601559,Male,24,Clothing,2,600.16,Credit Card,2023-02-15,1200.32
I318195,C512903,Female,39,Clothing,4,1200.32,Credit Card,2022-10-31,4801.28
I186659,C948995,Female,61,Clothing,4,1200.32,Cash,2023-01-16,4801.28
I480374,C245342,Male,43,Cosmetics,3,121.98,Credit Card,2021-08-25,365.94
I148455,C218449,Male,60,Cosmetics,2,81.32,Credit Card,2021-06-11,162.64
I306622,C260567,Female,67,Clothing,5,1500.4,Debit Card,2021-04-07,7502.0
I139231,C327708,Female,29,Clothing,2,600.16,Cash,2022-04-21,1200.32
I572451,C191059,Female,48,Cosmetics,2,81.32,Debit Card,2021-07-22,162.64
I258100,C270246,Female,69,Shoes,5,3000.85,Credit Card,2021-03-27,15004.25
I164141,C913494,Male,52,Toys,1,35.84,Debit Card,2022-03-04,35.84
I227877,C159153,Female,23,Toys,1,35.84,Cash,2021-05-02,35.84
I102917,C262929,Male,59,Clothing,3,900.24,Debit Card,2021-04-02,2700.7200000000003
I334364,C837306,Male,57,Food & Beverage,3,15.69,Credit Card,2022-10-23,47.07
I767103,C193882,Female,67,Books,4,60.6,Cash,2022-01-23,242.4
I280874,C150171,Female,21,Technology,3,3150.0,Credit Card,2021-08-06,9450.0
I124290,C663545,Female,23,Food & Beverage,4,20.92,Credit Card,2022-04-26,83.68
I157532,C140761,Male,47,Cosmetics,4,162.64,Credit Card,2021-10-14,650.56
I266856,C181440,Female,45,Cosmetics,5,203.3,Debit Card,2021-11-08,1016.5
I327366,C164233,Female,36,Toys,2,71.68,Cash,2021-12-08,143.36
I256429,C892147,Male,63,Shoes,5,3000.85,Debit Card,2022-06-09,15004.25
I967907,C268326,Female,23,Clothing,3,900.24,Cash,2021-06-30,2700.7200000000003
I116578,C201292,Female,26,Clothing,3,900.24,Cash,2021-09-08,2700.7200000000003
I190525,C190423,Female,29,Cosmetics,2,81.32,Credit Card,2021-12-07,162.64
I172516,C233117,Female,38,Cosmetics,4,162.64,Credit Card,2022-03-15,650.56
I278931,C109686,Female,52,Clothing,1,300.08,Debit Card,2021-02-03,300.08
I228205,C277749,Male,36,Clothing,2,600.16,Cash,2022-07-17,1200.32
I170416,C323877,Female,64,Shoes,5,3000.85,Credit Card,2022-01-27,15004.25
I330277,C147114,Male,41,Clothing,4,1200.32,Credit Card,2022-12-16,4801.28
I150605,C593619,Female,25,Clothing,3,900.24,Credit Card,2022-05-12,2700.7200000000003
I184889,C223713,Female,40,Books,2,30.3,Debit Card,2023-02-16,60.6
I732712,C336902,Female,40,Clothing,1,300.08,Cash,2022-09-17,300.08
I185252,C883564,Male,21,Food & Beverage,5,26.15,Debit Card,2021-09-22,130.75
I244022,C226741,Male,36,Cosmetics,4,162.64,Debit Card,2022-01-05,650.56
I999922,C120008,Female,21,Shoes,3,1800.51,Cash,2021-08-30,5401.53
I265793,C147476,Male,59,Books,4,60.6,Cash,2022-05-20,242.4
I252280,C172713,Female,33,Clothing,1,300.08,Credit Card,2021-11-04,300.08
I282195,C479336,Female,32,Cosmetics,2,81.32,Debit Card,2022-07-15,162.64
I155034,C849350,Male,47,Clothing,5,1500.4,Credit Card,2022-03-28,7502.0
I104717,C685574,Male,44,Clothing,3,900.24,Cash,2021-05-03,2700.7200000000003
I304195,C764851,Male,30,Toys,4,143.36,Debit Card,2021-09-11,573.44
I111899,C264589,Female,68,Shoes,2,1200.34,Debit Card,2021-04-22,2400.68
I329416,C329989,Male,64,Books,1,15.15,Debit Card,2022-04-08,15.15
I158937,C539938,Male,23,Clothing,3,900.24,Debit Card,2021-12-19,2700.7200000000003
I870848,C289555,Female,37,Food & Beverage,1,5.23,Cash,2021-06-20,5.23
I856101,C234611,Male,49,Clothing,4,1200.32,Credit Card,2022-05-11,4801.28
I148589,C307801,Female,31,Clothing,4,1200.32,Credit Card,2022-06-17,4801.28
I155562,C470623,Male,30,Food & Beverage,2,10.46,Debit Card,2022-01-10,20.92
I100903,C702152,Female,21,Clothing,3,900.24,Debit Card,2021-12-20,2700.7200000000003
I235913,C541093,Male,67,Clothing,1,300.08,Cash,2023-02-11,300.08
I242023,C177177,Female,38,Clothing,1,300.08,Cash,2021-04-25,300.08
I450913,C295903,Male,52,Cosmetics,3,121.98,Cash,2022-08-24,365.94
I285379,C303937,Male,28,Cosmetics,5,203.3,Cash,2021-10-23,1016.5
I283148,C699246,Female,31,Clothing,3,900.24,Credit Card,2021-02-27,2700.7200000000003
I225577,C334505,Female,49,Toys,2,71.68,Credit Card,2021-11-06,143.36
I209238,C143017,Female,67,Cosmetics,3,121.98,Credit Card,2021-08-12,365.94
I129193,C276104,Female,42,Clothing,4,1200.32,Credit Card,2021-08-06,4801.28
I208173,C134516,Male,53,Clothing,1,300.08,Cash,2022-07-17,300.08
I174424,C191349,Female,33,Cosmetics,1,40.66,Cash,2021-04-16,40.66
I198110,C427172,Female,18,Food & Beverage,5,26.15,Credit Card,2021-03-05,130.75
I161562,C309286,Female,28,Clothing,1,300.08,Credit Card,2021-07-07,300.08
I992377,C291003,Female,56,Cosmetics,5,203.3,Credit Card,2021-09-21,1016.5
I250669,C158553,Female,51,Clothing,4,1200.32,Cash,2022-04-24,4801.28
I410973,C757454,Female,23,Books,4,60.6,Credit Card,2022-05-03,242.4
I922796,C317718,Female,56,Souvenir,4,46.92,Credit Card,2022-09-11,187.68
I262011,C206164,Female,38,Clothing,4,1200.32,Cash,2021-09-24,4801.28
I425796,C192789,Male,18,Shoes,3,1800.51,Cash,2021-08-28,5401.53
I211666,C279827,Female,65,Clothing,5,1500.4,Cash,2021-05-25,7502.0
I111090,C190641,Female,43,Clothing,2,600.16,Credit Card,2021-09-05,1200.32
I171403,C273573,Female,37,Food & Beverage,3,15.69,Debit Card,2022-08-11,47.07
I323513,C801308,Female,54,Clothing,4,1200.32,Cash,2022-03-06,4801.28
I160270,C193924,Male,42,Shoes,5,3000.85,Cash,2022-07-14,15004.25
I271273,C135216,Female,29,Clothing,2,600.16,Credit Card,2021-01-18,1200.32
I219765,C195381,Female,46,Shoes,1,600.17,Cash,2022-09-01,600.17
I312164,C295498,Female,59,Cosmetics,5,203.3,Credit Card,2023-01-28,1016.5
I301881,C327623,Male,62,Clothing,2,600.16,Debit Card,2023-02-24,1200.32
I303376,C736591,Male,68,Shoes,1,600.17,Debit Card,2022-03-08,600.17
I138751,C433872,Male,32,Cosmetics,4,162.64,Credit Card,2022-04-13,650.56
I226553,C204311,Female,25,Clothing,3,900.24,Cash,2021-04-23,2700.7200000000003
I292848,C312606,Female,33,Cosmetics,3,121.98,Cash,2023-01-05,365.94
I174464,C441666,Male,50,Clothing,4,1200.32,Credit Card,2022-02-05,4801.28
I388742,C508631,Female,54,Clothing,4,1200.32,Credit Card,2021-04-11,4801.28
I159229,C169788,Female,63,Cosmetics,1,40.66,Credit Card,2021-10-29,40.66
I119081,C875059,Male,21,Shoes,5,3000.85,Credit Card,2021-07-17,15004.25
I268933,C326004,Male,51,Clothing,3,900.24,Credit Card,2021-08-13,2700.7200000000003
I182411,C202550,Female,21,Clothing,3,900.24,Debit Card,2021-07-21,2700.7200000000003
I231580,C295601,Female,64,Clothing,4,1200.32,Cash,2022-09-27,4801.28
I863740,C260703,Male,49,Toys,4,143.36,Debit Card,2023-01-30,573.44
I316999,C284589,Female,26,Food & Beverage,1,5.23,Credit Card,2021-12-20,5.23
I373059,C599694,Male,55,Clothing,1,300.08,Credit Card,2021-09-17,300.08
I194687,C266017,Female,30,Clothing,2,600.16,Cash,2022-04-04,1200.32
I130776,C788359,Female,60,Technology,1,1050.0,Cash,2021-07-10,1050.0
I351741,C161181,Male,24,Clothing,2,600.16,Cash,2022-11-30,1200.32
I133409,C675926,Female,58,Food & Beverage,4,20.92,Credit Card,2022-04-06,83.68
I166856,C481017,Female,64,Cosmetics,2,81.32,Credit Card,2023-03-02,162.64
I208850,C190898,Male,69,Shoes,5,3000.85,Debit Card,2021-10-21,15004.25
I306527,C254727,Male,68,Food & Beverage,2,10.46,Cash,2021-03-12,20.92
I188293,C132890,Female,21,Clothing,5,1500.4,Credit Card,2022-01-15,7502.0
I445391,C641707,Male,43,Clothing,3,900.24,Cash,2021-05-28,2700.7200000000003
I960658,C977926,Female,26,Souvenir,4,46.92,Credit Card,2021-08-10,187.68
I212631,C243313,Male,33,Clothing,1,300.08,Cash,2022-04-02,300.08
I223833,C289227,Male,53,Shoes,3,1800.51,Debit Card,2021-10-02,5401.53
I282033,C107992,Male,36,Clothing,1,300.08,Credit Card,2021-07-07,300.08
I134645,C155400,Female,47,Cosmetics,2,81.32,Credit Card,2022-05-24,162.64
I263715,C124234,Male,48,Food & Beverage,2,10.46,Cash,2022-12-19,20.92
I220784,C193856,Female,37,Cosmetics,5,203.3,Debit Card,2022-09-12,1016.5
I120491,C167683,Male,33,Cosmetics,2,81.32,Debit Card,2021-11-11,162.64
I400737,C195366,Female,47,Shoes,1,600.17,Debit Card,2023-01-07,600.17
I708097,C281752,Male,52,Clothing,3,900.24,Credit Card,2022-10-29,2700.7200000000003
I204106,C162538,Female,61,Souvenir,5,58.65,Credit Card,2022-02-06,293.25
I163436,C246686,Female,21,Clothing,4,1200.32,Credit Card,2022-04-15,4801.28
I657329,C189741,Female,58,Food & Beverage,3,15.69,Credit Card,2023-01-23,47.07
I193849,C743394,Male,18,Food & Beverage,2,10.46,Debit Card,2022-08-09,20.92
I310708,C112296,Female,61,Clothing,2,600.16,Credit Card,2022-03-13,1200.32
I157077,C216249,Female,40,Shoes,2,1200.34,Debit Card,2022-09-22,2400.68
I309983,C298756,Female,57,Food & Beverage,5,26.15,Credit Card,2021-11-23,130.75
I287467,C115952,Female,66,Toys,5,179.2,Cash,2021-12-06,896.0
I187558,C229066,Male,54,Cosmetics,3,121.98,Debit Card,2022-02-13,365.94
I164036,C439546,Female,56,Toys,5,179.2,Debit Card,2022-08-29,896.0
I106293,C134819,Female,54,Toys,3,107.52,Credit Card,2021-10-28,322.56
I735967,C154447,Female,57,Cosmetics,3,121.98,Cash,2022-09-18,365.94
I183406,C194507,Female,32,Shoes,2,1200.34,Cash,2023-02-28,2400.68
I264723,C283074,Male,46,Toys,3,107.52,Cash,2022-07-19,322.56
I202070,C227252,Female,69,Food & Beverage,5,26.15,Credit Card,2021-03-18,130.75
I267642,C274237,Female,41,Clothing,4,1200.32,Cash,2022-01-24,4801.28
I246518,C338076,Male,25,Souvenir,1,11.73,Credit Card,2023-02-23,11.73
I485970,C118814,Female,24,Clothing,1,300.08,Cash,2022-09-18,300.08
I157097,C298964,Male,36,Cosmetics,5,203.3,Cash,2022-10-28,1016.5
I152249,C186219,Male,23,Food & Beverage,3,15.69,Cash,2021-06-04,47.07
I303884,C177192,Male,66,Technology,2,2100.0,Debit Card,2021-03-07,4200.0
I758951,C332595,Female,19,Clothing,5,1500.4,Credit Card,2021-04-06,7502.0
I902384,C383714,Female,30,Cosmetics,5,203.3,Cash,2022-12-12,1016.5
I671631,C175814,Male,64,Toys,2,71.68,Credit Card,2022-05-12,143.36
I339343,C293372,Female,29,Cosmetics,2,81.32,Credit Card,2022-05-03,162.64
I132120,C184414,Female,25,Toys,2,71.68,Cash,2021-09-22,143.36
I237611,C307501,Female,33,Books,5,75.75,Cash,2021-12-29,378.75
I174512,C116516,Male,49,Clothing,2,600.16,Credit Card,2021-07-19,1200.32
I230159,C135656,Female,39,Technology,1,1050.0,Cash,2021-11-24,1050.0
I625100,C297037,Male,34,Food & Beverage,1,5.23,Debit Card,2021-12-24,5.23
I432877,C152409,Female,58,Clothing,4,1200.32,Debit Card,2022-06-27,4801.28
I235589,C314085,Male,47,Cosmetics,1,40.66,Debit Card,2021-02-14,40.66
I278972,C240074,Male,69,Clothing,2,600.16,Credit Card,2021-04-09,1200.32
I184775,C212842,Male,61,Toys,3,107.52,Credit Card,2023-02-23,322.56
I322361,C504350,Male,31,Cosmetics,4,162.64,Cash,2021-08-24,650.56
I295056,C437411,Female,39,Cosmetics,4,162.64,Cash,2022-09-15,650.56
I586754,C775423,Female,23,Technology,5,5250.0,Credit Card,2021-11-07,26250.0
I113180,C388470,Male,19,Cosmetics,5,203.3,Credit Card,2022-01-26,1016.5
I122925,C320549,Female,66,Cosmetics,4,162.64,Debit Card,2022-04-20,650.56
I253053,C192543,Male,54,Clothing,2,600.16,Credit Card,2022-10-21,1200.32
I145706,C583526,Female,62,Toys,4,143.36,Cash,2021-09-19,573.44
I231639,C160563,Female,54,Food & Beverage,4,20.92,Cash,2022-10-04,83.68
I156514,C267185,Female,62,Cosmetics,4,162.64,Cash,2022-10-19,650.56
